,status,ensemble,tuw,list,dlr,GDACS_ID,equi7_grid_code,country,iso3,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry
328,Processed,363.1116,300.8332,679.3732,6147.2364,FL-1102288,AF020M,Kenya,KEN,1102288,Orange,2,2023-10-23T01:00:00,2023-12-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102288&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102288&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102288,"{'type': 'Point', 'coordinates': [38.4313975, 1.4419683]}"
329,Processed,335.6008,585.46,685.3412,12423.6844,FL-1102308,AF020M,Ethiopia,ETH,1102308,Orange,2,2023-11-01T01:00:00,2023-12-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102308&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102308&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102308,"{'type': 'Point', 'coordinates': [43.5360531, 7.2629844]}"
330,Processed,9.8148,21.1148,7.654,48.47,FL-1102434,AF020M,Kenya,KEN,1102434,Green,1,2024-01-12T01:00:00,2024-01-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102434&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102434&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102434,"{'type': 'Point', 'coordinates': [36.95907, -1.474564]}"
331,Processed,28.5604,52.056,84.5656,2082.892,FL-1102482,AF020M,Kenya,KEN,1102482,Green,1,2024-02-17T01:00:00,2024-02-19T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102482&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102482&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102482,"{'type': 'Point', 'coordinates': [35.2715481, 0.5198329]}"
332,Processed,0.0,0.1504,0.0,66.4564,FL-1102545,AF020M,Djibouti,DJI,1102545,Green,1,2024-03-25T01:00:00,2024-03-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102545&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102545&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102545,"{'type': 'Point', 'coordinates': [43.1377087, 11.5655438]}"
333,Processed,0.5532,12.326,4.328,94.8316,FL-1102540,AF020M,Kenya,KEN,1102540,Green,1,2024-03-23T01:00:00,2024-03-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102540&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102540&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102540,"{'type': 'Point', 'coordinates': [36.8172449, -1.2832533]}"
334,Processed,14.5168,21.6356,20.6752,64.8708,FL-1102604,AF020M,Kenya,KEN,1102604,Orange,2,2024-04-12T18:00:00,2024-05-06T18:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102604&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102604&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102604,"{'type': 'Point', 'coordinates': [36.8172449, -1.2832533]}"
335,Processed,298.92,571.1272,347.166,711.0028,FL-1102637,AF020M,Ethiopia,ETH,1102637,Orange,2,2024-04-29T01:00:00,2024-05-01T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102637&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102637&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102637,"{'type': 'Point', 'coordinates': [35.8239985, 8.9901969]}"
336,Processed,25.766,42.8268,33.722,623.5848,FL-1102588,AF020M,Somalia,SOM,1102588,Green,1,2024-04-19T01:00:00,2024-04-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102588&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102588&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102588,"{'type': 'Point', 'coordinates': [45.0134007, 10.4386215]}"
337,Processed,631.712,1391.5836,233.5656,6228.8776,FL-1102625,AF020M,Sudan,SDN,1102625,Green,1,2024-04-11T01:00:00,2024-04-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102625&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102625&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102625,"{'type': 'Point', 'coordinates': [29.6667897, 7.8699431]}"
338,Processed,1.3036,5.0864,2.2892,398.7324,FL-1102561,AF020M,Kenya,KEN,1102561,Green,1,2024-04-08T01:00:00,2024-04-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102561&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102561&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102561,"{'type': 'Point', 'coordinates': [39.5508374053122, -1.53651195]}"
339,Processed,775.4936,331.0308,999.8176,5237.1816,FL-1102791,AF020M,Sudan,SDN,1102791,Green,1,2024-07-23T01:00:00,2024-07-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102791&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102791&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102791,"{'type': 'Point', 'coordinates': [36.0181112, 16.0431989]}"
340,Processed,69.0096,216.8648,97.1836,6376.4516,FL-1102766,AF020M,Sudan,SDN,1102766,Green,1,2024-07-10T01:00:00,2024-07-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102766&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102766&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102766,"{'type': 'Point', 'coordinates': [36.1365693, 15.8099977]}"
341,Processed,42.8088,42.9292,69.3412,917.0508,FL-1102867,AF020M,Djibouti,DJI,1102867,Green,1,2024-08-31T01:00:00,2024-09-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102867&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102867&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102867,"{'type': 'Point', 'coordinates': [42.8453061, 11.8145966]}"
342,Processed,20.1152,41.952,20.594,786.766,FL-1102854,AF020M,Sudan,SDN,1102854,Green,1,2024-08-25T01:00:00,2024-08-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102854&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102854&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102854,"{'type': 'Point', 'coordinates': [37.7339322, 18.4303582]}"
343,Processed,77.914,694.0776,85.3024,329.2836,FL-1102815,AF020M,Sudan,SDN,1102815,Orange,2,2024-08-03T01:00:00,2024-08-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102815&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102815&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102815,"{'type': 'Point', 'coordinates': [33.820323725, 8.7912006]}"
344,Processed,0.7208,5.6308,0.3924,32.5784,FL-1102868,AF020M,Kenya,KEN,1102868,Green,1,2024-09-03T01:00:00,2024-09-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102868&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102868&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102868,"{'type': 'Point', 'coordinates': [36.2439463, 0.0760497]}"
345,Processed,2.5176,19.7052,1.8508,10.8764,FL-1103030,AF020M,Kenya,KEN,1103030,Green,1,2024-11-26T01:00:00,2024-11-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103030&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103030&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103030,"{'type': 'Point', 'coordinates': [34.318781855908, -0.56396015]}"
346,Processed,3.0584,8.2904,2.5884,44.1028,FL-1103056,AF020M,Kenya,KEN,1103056,Green,1,2024-12-19T01:00:00,2024-12-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103056&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103056&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103056,"{'type': 'Point', 'coordinates': [36.8431311631108, -1.03639505]}"
347,Processed,0.336,8.43,0.0376,1.0964,FL-1103167,AF020M,Kenya,KEN,1103167,Green,1,2025-03-12T01:00:00,2025-03-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103167&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103167&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103167,"{'type': 'Point', 'coordinates': [34.6156614637133, -0.3939448]}"
348,Processed,41.678,127.3832,113.6292,2400.0136,FL-1103225,AF020M,Kenya,KEN,1103225,Green,1,2025-04-18T01:00:00,2025-04-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103225&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103225&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103225,"{'type': 'Point', 'coordinates': [36.8172449, -1.2832533]}"
349,Processed,23.38,100.1416,25.3636,1634.7944,FL-1103249,AF020M,Somalia,SOM,1103249,Green,1,2025-04-15T01:00:00,2025-04-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103249&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103249&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103249,"{'type': 'Point', 'coordinates': [43.5840092302083, 3.15499995]}"
350,Processed,12.284,105.7712,9.5128,51.3092,FL-1103273,AF020M,Kenya,KEN,1103273,Green,1,2025-05-12T01:00:00,2025-05-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103273&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103273&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103273,"{'type': 'Point', 'coordinates': [34.6020862936909, -0.3882116]}"
351,Processed,21.8028,80.3928,22.3068,614.2912,FL-1103268,AF020M,Somalia,SOM,1103268,Green,1,2025-05-08T01:00:00,2025-05-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103268&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103268&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103268,"{'type': 'Point', 'coordinates': [45.3879323, 2.3592887]}"
352,Processed,1000.6984,2883.0832,832.8504,1422.7052,FL-1103506,AF020M,South Sudan,SSD,1103506,Orange,2,2025-07-15T01:00:00,2025-09-19T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103506&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103506&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103506,"{'type': 'Point', 'coordinates': [33.0, 9.0]}"
353,Processed,119.6592,828.9516,94.258,364.0836,FL-1103419,AF020M,Sudan,SDN,1103419,Green,1,2025-08-01T01:00:00,2025-08-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103419&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103419&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103419,"{'type': 'Point', 'coordinates': [34.122894, 11.9566972]}"
354,Processed,415.6236,1113.8556,17.1808,2912.3268,FL-1103392,AF020M,Sudan,SDN,1103392,Green,1,2025-07-14T01:00:00,2025-07-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103392&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103392&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103392,"{'type': 'Point', 'coordinates': [26.0, 16.0]}"
355,Processed,122.5836,1099.7012,131.7896,2434.0128,FL-1103454,AF020M,Sudan,SDN,1103454,Green,1,2025-08-17T01:00:00,2025-09-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103454&episodeid=10,https://www.gdacs.org/report.aspx?eventid=1103454&episodeid=10&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103454,"{'type': 'Point', 'coordinates': [32.5829636, 15.7627399]}"
356,Processed,20.8996,39.4504,20.498,426.8668,FL-1103476,AF020M,Kenya,KEN,1103476,Green,1,2025-08-26T01:00:00,2025-08-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103476&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103476&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103476,"{'type': 'Point', 'coordinates': [35.7980348, 0.7686729]}"
357,Processed,2.6472,19.6756,0.7716,36.3056,FL-1103460,AF020M,Kenya,KEN,1103460,Green,1,2025-08-15T01:00:00,2025-08-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103460&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103460&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103460,"{'type': 'Point', 'coordinates': [36.3648773, -0.8870395]}"
358,Processed,75.6836,200.7404,133.6036,242.3528,FL-1103456,AF020M,Ethiopia,ETH,1103456,Green,1,2025-08-03T01:00:00,2025-08-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103456&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103456&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103456,"{'type': 'Point', 'coordinates': [38.1699398023239, 8.6320905]}"
359,Processed,106.9044,288.3568,107.2332,10567.4124,FL-1103589,AF020M,Kenya,KEN,1103589,Green,1,2025-10-28T01:00:00,2025-11-07T12:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103589&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1103589&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103589,"{'type': 'Point', 'coordinates': [34.979044, 1.0454582]}"
360,Processed,0.0724,2.2372,0.0,2.53,FL-1103577,AF020M,Sudan,SDN,1103577,Green,1,2025-10-25T01:00:00,2025-10-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103577&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103577&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103577,"{'type': 'Point', 'coordinates': [30.6397248, 12.7234142]}"
361,Processed,9.4636,466.0344,0.6296,124.9808,FL-1103775,AF020M,Kenya,KEN,1103775,Green,1,2026-02-17T01:00:00,2026-02-19T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103775&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103775&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103775,"{'type': 'Point', 'coordinates': [36.9915483, -1.2689967]}"
