status,ensemble,tuw,list,dlr,GDACS_ID,equi7_grid_code,country,iso3,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry,ensemble_daily_extent,tuw_daily_extent,list_daily_extent,dlr_daily_extent
Processed,1342.7448,2480.2072,4657.3188,1246.3776,FL-1000097,AS020M,India,IND,1000097,green,1,2017-06-06T00:00:00,2017-06-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000097&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000097&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000097,"{'type': 'Point', 'coordinates': [93.192, 25.633]}",1666.9632,2810.8884,5592.2096,1604.2032
Processed,478.7668,438.7832,886.4124,1093.76,FL-1000095,AS020M,Bangladesh,BGD,1000095,orange,2,2017-06-12T00:00:00,2017-06-14T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000095&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1000095&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000095,"{'type': 'Point', 'coordinates': [92.089, 22.283]}",689.2511999999999,665.836,1349.5776,1372.4344
Processed,9.2384,29.3576,15.5244,47.9384,FL-1000096,EU020M,France,FRA,1000096,Green,1,2017-06-13T00:00:00,2017-06-14T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000096&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000096&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000096,"{'type': 'Point', 'coordinates': [3.799, 45.142]}",12.4816,57.786,21.1456,65.364
Processed,112.6444,299.842,212.7828,599.1696,FL-1000094,AS020M,Pakistan,PAK,1000094,Green,1,2017-06-10T00:00:00,2017-06-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000094&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000094&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000094,"{'type': 'Point', 'coordinates': [74.38, 31.562]}",122.8516,351.2396,227.23000000000002,945.5495999999999
Processed,0.0,0.8112,1.0104,4.4,FL-1000092,NA020M,Honduras,HND,1000092,Green,1,2017-06-10T00:00:00,2017-06-12T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000092&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000092&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000092,"{'type': 'Point', 'coordinates': [-87.086, 14.413]}",0.0,0.8112,1.0104,4.4
Processed,7.0784,44.3956,30.9536,147.5136,FL-1000093,EU020M,Serbia,SRB,1000093,Green,1,2017-06-10T00:00:00,2017-06-12T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000093&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000093&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000093,"{'type': 'Point', 'coordinates': [21.294, 45.124]}",7.0784,44.3956,30.9536,147.5136
Processed,55.4384,222.476,716.9616,2025.3752,FL-1000091,AF020M,South Africa,ZAF,1000091,Green,1,2017-06-06T00:00:00,2017-06-08T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000091&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000091&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000091,"{'type': 'Point', 'coordinates': [20.553, -34.097]}",55.4384,222.476,716.9616,2025.3752
Processed,1.7988,8.954,16.8256,23.0812,FL-1000135,AS020M,China,CHN,1000135,Green,1,2017-07-29T00:00:00,2017-07-31T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000135&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000135&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000135,"{'type': 'Point', 'coordinates': [121.418, 24.736]}",1.7988,8.954,16.8256,23.0812
Processed,255.696,289.616,342.7776,331.7412,FL-1000136,AS020M,Thailand,THA,1000136,Green,1,2017-07-25T00:00:00,2017-07-26T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000136&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000136&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000136,"{'type': 'Point', 'coordinates': [103.713, 17.444]}",353.5548,437.1,478.8172,462.7492
Processed,576.4092,609.2556,952.432,685.8884,FL-1000134,AS020M,Bangladesh,BGD,1000134,Green,1,2017-07-24T00:00:00,2017-07-25T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000134&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000134&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000134,"{'type': 'Point', 'coordinates': [92.263, 21.7]}",576.4092,609.2556,952.432,685.8884
Processed,63.7504,106.8164,170.328,225.2212,FL-1000119,EU020M,Germany,DEU,1000119,Green,1,2017-07-19T00:00:00,2017-07-21T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000119&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000119&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000119,"{'type': 'Point', 'coordinates': [8.043, 51.501]}",64.1992,159.828,170.6584,270.4252
Processed,10.3648,44.6896,34.0476,100.4172,FL-1000113,EU020M,United Kingdom,GBR,1000113,Green,1,2017-07-18T00:00:00,2017-07-19T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000113&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000113&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000113,"{'type': 'Point', 'coordinates': [-2.675, 50.621]}",11.8232,71.7012,45.0668,112.79079999999999
Processed,72.444,80.5472,112.6852,613.6592,FL-1000133,AS020M,Afghanistan,AFG,1000133,Green,1,2017-07-17T00:00:00,2017-07-18T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000133&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000133&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000133,"{'type': 'Point', 'coordinates': [72.35, 37.494]}",72.444,80.5472,112.6852,613.6592
Processed,0.504,12.0224,0.9332,14.6204,FL-1000112,AF020M,Nigeria,NGA,1000112,Green,1,2017-07-09T00:00:00,2017-07-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000112&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000112&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000112,"{'type': 'Point', 'coordinates': [7.183, 9.261]}",0.504,12.0224,0.9332,14.6204
Processed,189.5664,246.316,298.4548,267.4512,FL-1000111,AS020M,India,IND,1000111,Green,1,2017-07-11T00:00:00,2017-07-11T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000111&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000111&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000111,"{'type': 'Point', 'coordinates': [93.634, 27.218]}",189.5664,246.316,298.4548,267.4512
Processed,1.6172,5.6896,6.504,11.042,FL-1000109,AS020M,Japan,JPN,1000109,Green,1,2017-07-04T00:00:00,2017-07-10T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000109&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000109&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000109,"{'type': 'Point', 'coordinates': [130.988, 33.06]}",1.6172,5.6896,6.504,12.2572
Processed,423.0152,441.0508,835.7344,467.5612,FL-1000108,AS020M,Vietnam,VNM,1000108,Green,1,2017-07-03T00:00:00,2017-07-06T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000108&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000108&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000108,"{'type': 'Point', 'coordinates': [104.985, 22.147]}",435.99,484.52639999999997,858.8004000000001,502.2784
Processed,1.6172,5.6896,6.504,9.7888,FL-1000131,AS020M,Japan,JPN,1000131,Green,1,2017-07-05T00:00:00,2017-07-06T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000131&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000131&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000131,"{'type': 'Point', 'coordinates': [130.695, 33.35]}",1.6172,5.6896,6.504,9.7888
Processed,4.582,36.836,20.5468,5.9408,FL-1000137,AS020M,Japan,JPN,1000137,Green,1,2017-07-03T00:00:00,2017-07-05T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000137&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000137&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000137,"{'type': 'Point', 'coordinates': [130.884, 32.776]}",4.6116,39.104,20.9272,8.746
Processed,454.2192,478.7292,2004.1372,525.4548,FL-1000105,AS020M,China,CHN,1000105,green,1,2017-07-02T00:00:00,2017-07-05T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000105&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000105&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000105,"{'type': 'Point', 'coordinates': [108.766, 28.741]}",525.7484,885.9623999999999,2476.9896,890.8156
Processed,0.2316,12.14,5.0428,10.7724,FL-1000124,AF020M,Uganda,UGA,1000124,Green,1,2017-08-24T00:00:00,2017-09-25T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000124&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000124&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000124,"{'type': 'Point', 'coordinates': [32.075, 3.559]}",0.2316,12.14,5.0428,10.7724
Processed,560.2116,395.9568,829.1804,732.6276,FL-1000130,AS020M,China,CHN,1000130,Green,1,2017-08-20T00:00:00,2017-09-21T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000130&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000130&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000130,"{'type': 'Point', 'coordinates': [104.307, 24.652]}",956.0523999999999,698.3212,1454.7416,1313.0792
Processed,46.9104,4233.8868,71.322,224.7884,FL-1000144,NA020M,Anguilla|Antigua and Barbuda|British Virgin Islands|Cuba|Dominican Republic|Puerto Rico|Saint Kitts and Nevis|Saint-Martin (French part)|Turks and Caicos Islands|United States of America|United States Virgin Islands,,1000144,green,1,2017-08-30T00:00:00,2017-09-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000144&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000144&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000144,"{'type': 'Point', 'coordinates': [-75.664, 24.473]}",76.5396,8087.3788,126.64359999999999,640.1056
Processed,38.01,107.21,347.6576,140.6344,FL-1000117,AS020M,Pakistan,PAK,1000117,Green,1,2017-08-31T00:00:00,2017-09-01T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000117&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000117&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000117,"{'type': 'Point', 'coordinates': [67.173, 24.927]}",38.01,107.21,347.6576,140.6344
Processed,0.0,0.3236,0.0664,58.1764,FL-1000118,AF020M,Yemen,YEM,1000118,Green,1,2017-08-30T00:00:00,2017-08-31T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000118&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000118&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000118,"{'type': 'Point', 'coordinates': [44.178, 13.129]}",0.0,0.3236,0.0664,58.1764
Processed,20.7116,40.536,58.6516,30.556,FL-1000120,AS020M,India,IND,1000120,Green,1,2017-08-30T00:00:00,2017-08-31T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000120&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000120&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000120,"{'type': 'Point', 'coordinates': [72.849, 19.085]}",20.7116,40.536,58.6516,30.556
Processed,401.4708,284.2452,574.9268,462.6776,FL-1000139,NA020M,United States of America,,1000139,green,1,2017-08-25T00:00:00,2017-08-31T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000139&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000139&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000139,"{'type': 'Point', 'coordinates': [-95.12, 30.424]}",910.998,763.742,1390.7888,1021.7819999999999
Processed,4.2492,9.2768,27.5788,32.1992,FL-1000121,AF020M,Uganda,UGA,1000121,Green,1,2017-08-29T00:00:00,2017-08-30T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000121&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000121&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000121,"{'type': 'Point', 'coordinates': [34.171, 1.281]}",4.2492,9.2768,27.5788,32.1992
Processed,7.9976,43.9988,57.6504,10.0508,FL-1000126,SA020M,Venezuela,VEN,1000126,Green,1,2017-08-22T00:00:00,2017-08-23T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000126&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000126&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000126,"{'type': 'Point', 'coordinates': [-67.608, 10.349]}",7.9976,43.9988,57.6504,10.0508
Processed,12.08,156.892,44.92,2855.5044,FL-1000128,AF020M,Sudan,SDN,1000128,Green,1,2017-08-20T00:00:00,2017-08-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000128&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000128&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000128,"{'type': 'Point', 'coordinates': [25.347, 13.612]}",12.08,156.892,44.92,2855.5044
Processed,0.7336,12.826,5.118,20.502,FL-1000129,AF020M,"Congo, Democratic Republic of the",,1000129,green,1,2017-08-16T00:00:00,2017-08-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000129&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000129&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000129,"{'type': 'Point', 'coordinates': [29.733, 1.659]}",0.802,17.9764,6.034000000000001,29.5448
Processed,3.4452,13.9988,14.5048,25.2876,FL-1000127,AF020M,Sierra Leone,SLE,1000127,orange,2,2017-08-14T00:00:00,2017-08-15T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000127&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000127&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000127,"{'type': 'Point', 'coordinates': [-13.224, 8.434]}",3.4452,13.9988,14.5048,25.2876
Processed,0.968,20.6504,0.7628,14.622,FL-1000123,EU020M,Italy,ITA,1000123,Green,1,2017-08-10T00:00:00,2017-08-11T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000123&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000123&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000123,"{'type': 'Point', 'coordinates': [12.23, 45.336]}",0.968,20.6504,0.7628,14.622
Processed,49.8604,120.692,142.3148,157.86,FL-1000122,AS020M,Vietnam,VNM,1000122,Green,1,2017-08-02T00:00:00,2017-08-07T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000122&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000122&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000122,"{'type': 'Point', 'coordinates': [103.832, 21.899]}",51.0548,148.882,142.7864,171.69400000000002
Processed,3.3528,4.206,6.3648,10.6996,FL-1000143,NA020M,Guatemala,GTM,1000143,Green,1,2017-09-30T00:00:00,2017-10-03T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000143&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000143&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000143,"{'type': 'Point', 'coordinates': [-90.229, 15.289]}",3.3528,4.206,6.3648,10.6996
Processed,21.3808,801.8856,64.5728,109.1508,FL-1000140,NA020M,Antigua and Barbuda|Bahamas|Dominica|Dominican Republic|Puerto Rico|Turks and Caicos Islands|United States of America|United States Virgin Islands,,1000140,green,1,2017-09-16T00:00:00,2017-09-23T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000140&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000140&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000140,"{'type': 'Point', 'coordinates': [-69.261, 19.879]}",37.769600000000004,842.5944,89.3748,181.52720000000002
Processed,359.3004,158.6368,607.1588,729.53,FL-1000146,AS020M,Laos|Philippines|Thailand|Vietnam,,1000146,Green,1,2017-09-11T00:00:00,2017-09-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000146&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000146&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000146,"{'type': 'Point', 'coordinates': [110.24, 17.463]}",644.3564,546.3292,1329.446,1128.1248
Processed,6.1752,12.302,16.1692,22.3084,FL-1000125,AS020M,India,IND,1000125,Green,1,2017-09-13T00:00:00,2017-09-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000125&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000125&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000125,"{'type': 'Point', 'coordinates': [76.967, 31.704]}",6.1752,12.302,16.1692,22.3084
Processed,0.1464,7.7308,0.0,1.1436,FL-1000115,EU020M,Italy,ITA,1000115,Green,1,2017-09-09T00:00:00,2017-09-11T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000115&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000115&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000115,"{'type': 'Point', 'coordinates': [10.324, 43.599]}",0.1464,7.7308,0.0,1.1436
Processed,2.446,6.782,4.6032,25.1024,FL-1000116,AS020M,China,CHN,1000116,Green,1,2017-09-03T00:00:00,2017-09-04T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000116&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000116&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000116,"{'type': 'Point', 'coordinates': [104.944, 29.947]}",2.6036,12.5592,9.5564,68.23440000000001
Processed,10.4372,13.1248,11.4624,18.964,FL-1000142,OC020M,Malaysia,MYS,1000142,Green,1,2017-10-18T00:00:00,2017-10-24T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000142&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000142&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000142,"{'type': 'Point', 'coordinates': [117.02, 5.576]}",10.5744,16.1276,11.556000000000001,35.428
Processed,0.6044,61.9136,2.9496,28.014,FL-1000153,AS020M,Japan|Philippines,,1000153,Green,1,2017-10-15T00:00:00,2017-10-24T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000153&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000153&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000153,"{'type': 'Point', 'coordinates': [131.959, 24.745]}",0.6896,67.0648,4.6092,40.7048
